Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, Snowfall, SnowDepth
2000-08-21, 73, 67, 70.0, M, 0.00, M, M
2000-08-22, 75, 67, 71.0, M, 0.00, M, M
2000-08-23, 76, 67, 71.5, M, 0.00, M, M
2000-08-24, 75, 70, 72.5, M, 0.00, M, M
2000-08-25, 75, 70, 72.5, M, 0.00, M, M
2000-08-26, 75, 69, 72.0, M, 0.00, M, M
2000-08-27, 73, 68, 70.5, M, 0.00, M, M
2000-08-28, 71, 68, 69.5, M, T, M, M
2000-08-29, 69, 66, 67.5, M, 0.01, M, M
2000-08-30, 72, 65, 68.5, M, T, M, M
2000-08-31, 75, 66, 70.5, M, T, M, M
2000-09-01, 75, 64, 69.5, M, 0.00, M, M
2000-09-02, 75, 64, 69.5, M, 0.00, M, M
2000-09-03, 75, 63, 69.0, M, 0.00, M, M
2000-09-04, 74, 62, 68.0, M, 0.00, M, M
2000-09-05, 77, 63, 70.0, M, 0.00, M, M
2000-09-06, 78, 64, 71.0, M, 0.00, M, M
2000-09-07, 80, 66, 73.0, M, T, M, M
2000-09-08, 73, 64, 68.5, M, 0.00, M, M
2000-09-09, 74, 61, 67.5, M, 0.00, M, M
2000-09-10, 75, 62, 68.5, M, 0.00, M, M
2000-09-11, 82, 63, 72.5, M, 0.00, M, M
2000-09-12, 88, 69, 78.5, M, 0.00, M, M
2000-09-13, 81, 70, 75.5, M, 0.00, M, M
2000-09-14, 77, 69, 73.0, M, 0.00, M, M
2000-09-15, 76, 68, 72.0, M, 0.00, M, M
2000-09-16, 80, 66, 73.0, M, 0.00, M, M
2000-09-17, 79, 66, 72.5, M, 0.00, M, M
2000-09-18, 76, 66, 71.0, M, 0.00, M, M
2000-09-19, 75, 67, 71.0, M, 0.00, M, M
2000-09-20, 72, 67, 69.5, M, 0.00, M, M
2000-09-21, 70, 68, 69.0, M, 0.00, M, M
2000-09-22, 72, 67, 69.5, M, T, M, M
2000-09-23, 73, 65, 69.0, M, T, M, M
2000-09-24, 75, 61, 68.0, M, 0.00, M, M
2000-09-25, 75, 62, 68.5, M, 0.00, M, M
2000-09-26, 74, 68, 71.0, M, 0.00, M, M
2000-09-27, 70, 68, 69.0, M, 0.00, M, M
2000-09-28, 72, 67, 69.5, M, 0.00, M, M
2000-09-29, 71, 67, 69.0, M, 0.00, M, M
2000-09-30, 71, 65, 68.0, M, 0.00, M, M
2000-10-01, 73, 64, 68.5, M, 0.00, M, M
2000-10-02, 73, 67, 70.0, M, 0.00, M, M
2000-10-03, 71, 67, 69.0, M, 0.00, M, M
2000-10-04, 73, 63, 68.0, M, 0.00, M, M
2000-10-05, 69, 65, 67.0, M, 0.01, M, M
2000-10-06, 69, 64, 66.5, M, 0.06, M, M
2000-10-07, 72, 65, 68.5, M, 0.01, M, M
2000-10-08, 72, 66, 69.0, M, 0.00, M, M
2000-10-09, 71, 65, 68.0, M, 0.00, M, M
2000-10-10, 70, 61, 65.5, M, 0.07, M, M
2000-10-11, 68, 58, 63.0, M, 0.02, M, M
2000-10-12, 69, 58, 63.5, M, T, M, M
2000-10-13, 69, 55, 62.0, M, 0.00, M, M
2000-10-14, 74, 57, 65.5, M, 0.00, M, M
2000-10-15, 71, 56, 63.5, M, 0.00, M, M
2000-10-16, 71, 60, 65.5, M, 0.00, M, M
2000-10-17, 70, 57, 63.5, M, 0.00, M, M
2000-10-18, 68, 63, 65.5, M, 0.00, M, M
2000-10-19, 70, 64, 67.0, M, 0.00, M, M
